,collision_date,accidents,is_12AM_3AM,is_3AM_6AM,is_6AM_9AM,is_9AM_12PM,is_12PM_3PM,is_3PM_6PM,is_6PM_9PM,is_9PM_12AM,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,avg_density_per_collision,avg_wealth_per_collision,avg_intersections_per_collision,avg_watts_per_collision,avg_lightbulbs_per_collision,avg_one_way_signs_per_collision,avg_speed_limit_signs_per_collision,avg_no_u_turn_signs_per_collision,avg_stop_sign_per_collision,avg_yield_sign_per_collision,high_severity,low_severity,number_killed,number_injured,pedestrian_accident,bicycle_accident,motorcycle_accident,truck_accident,alcohol_involved,count_ped_killed,count_ped_injured,count_bicyclist_killed,count_bicyclist_injured,intersection_N,intersection_Unknown,intersection_Y,weather_1_A,weather_1_B,weather_1_C,weather_1_D,weather_1_E,weather_1_F,weather_1_G,weather_1_Unknown,location_type_H,location_type_I,location_type_N,location_type_R,primary_coll_factor_A,primary_coll_factor_B,primary_coll_factor_C,primary_coll_factor_D,primary_coll_factor_E,primary_coll_factor_Unknown,pcf_viol_category_00,pcf_viol_category_01,pcf_viol_category_02,pcf_viol_category_03,pcf_viol_category_04,pcf_viol_category_05,pcf_viol_category_06,pcf_viol_category_07,pcf_viol_category_08,pcf_viol_category_09,pcf_viol_category_10,pcf_viol_category_11,pcf_viol_category_12,pcf_viol_category_13,pcf_viol_category_14,pcf_viol_category_15,pcf_viol_category_16,pcf_viol_category_17,pcf_viol_category_18,pcf_viol_category_21,pcf_viol_category_22,pcf_viol_category_24,pcf_viol_category_Unknown,hit_and_run_F,hit_and_run_M,hit_and_run_N,type_of_collision_A,type_of_collision_B,type_of_collision_C,type_of_collision_D,type_of_collision_E,type_of_collision_F,type_of_collision_G,type_of_collision_H,type_of_collision_Unknown,road_surface_A,road_surface_B,road_surface_C,road_surface_D,road_surface_Unknown,road_cond_1_A,road_cond_1_B,road_cond_1_C,road_cond_1_D,road_cond_1_E,road_cond_1_F,road_cond_1_G,road_cond_1_H,road_cond_1_Unknown,lighting_A,lighting_B,lighting_C,lighting_D,lighting_E,lighting_Unknown,control_device_A,control_device_B,control_device_C,control_device_D,control_device_Unknown
156,2012-06-05T00:00:00.000Z,87,1,4,17,12,20,17,6,8,0,1,0,0,0,0,0,12453.995449802651,25361.355273675614,119.70114942528735,67579.1724137931,623.4827586206897,37.298850574712645,19.770114942528735,3.2758620689655173,120.32558139534883,0.32558139534883723,4,83,0,78,0.0,0.0,0.0,0.0,0.0,0,8,0,9,37,0,50,86,1,0,0,0,0,0,0,1,0,86,0,86,1,0,0,0,0,1,7,0,21,10,3,0,2,2,18,4,2,11,1,0,0,0,2,0,2,1,0,0,11,18,58,2,17,28,31,1,0,8,0,0,87,0,0,0,0,3,0,0,0,0,0,0,82,2,70,3,14,0,0,0,47,0,0,39,1
157,2012-06-06T00:00:00.000Z,83,2,6,11,8,15,17,15,9,0,0,1,0,0,0,0,12969.80802593539,35174.961535363764,133.13253012048193,75017.03614457832,700.5542168674699,39.01204819277108,23.457831325301203,2.5060240963855422,138.4578313253012,0.4578313253012048,3,80,0,88,0.0,0.0,0.0,0.0,0.0,0,11,0,6,37,0,46,83,0,0,0,0,0,0,0,0,0,82,1,81,0,1,0,0,1,1,0,0,23,5,7,0,4,3,20,3,0,5,0,0,0,0,0,7,4,1,0,0,15,21,47,2,19,26,22,4,0,10,0,0,83,0,0,0,0,0,0,0,1,0,0,0,82,0,63,3,17,0,0,0,42,0,0,41,0
158,2012-06-07T00:00:00.000Z,78,5,2,11,9,14,13,10,14,0,0,0,1,0,0,0,12184.943581383044,25700.306051779356,134.32051282051282,59276.60256410256,606.1923076923077,18.692307692307693,21.423076923076923,2.6153846153846154,138.14102564102564,0.47435897435897434,2,76,0,71,0.0,0.0,0.0,0.0,0.0,0,10,0,6,42,0,36,78,0,0,0,0,0,0,0,0,1,77,0,76,1,1,0,0,0,0,7,0,15,3,4,3,6,3,21,6,1,3,0,0,0,0,2,1,1,2,0,0,6,21,51,4,31,9,22,4,0,8,0,0,78,0,0,0,0,0,0,0,1,0,0,0,77,0,56,2,20,0,0,0,33,0,0,45,0
159,2012-06-08T00:00:00.000Z,111,5,1,17,13,13,24,16,21,0,0,0,0,1,0,0,12563.468270527008,26045.132686087283,134.3963963963964,68198.45945945945,647.0,25.234234234234233,21.63963963963964,2.6396396396396398,130.7927927927928,0.5765765765765766,5,106,1,126,0.0,0.0,0.0,0.0,0.0,0,7,1,15,49,0,62,111,0,0,0,0,0,0,0,0,0,111,0,110,0,1,0,0,0,3,7,0,21,4,8,1,6,7,26,2,3,12,0,0,1,0,2,2,4,2,0,0,14,19,78,9,21,29,38,5,2,7,0,0,111,0,0,0,0,1,0,1,1,0,0,0,108,0,77,2,32,0,0,0,62,0,0,49,0
160,2012-06-09T00:00:00.000Z,82,10,2,3,19,15,17,7,9,0,0,0,0,0,1,0,12636.50217053389,30431.041985116797,137.28048780487805,60952.76829268293,607.7682926829268,17.365853658536587,20.28048780487805,2.2560975609756095,127.3780487804878,0.5365853658536586,3,79,0,87,0.0,0.0,0.0,0.0,0.0,0,2,0,12,34,0,48,79,3,0,0,0,0,0,0,1,0,81,0,81,0,1,0,0,0,0,6,0,22,5,5,1,3,3,19,1,1,4,0,0,0,0,1,4,3,4,0,0,12,22,48,8,18,23,25,6,0,2,0,0,82,0,0,0,0,1,0,0,0,0,0,0,81,0,57,2,23,0,0,0,32,1,0,49,0
161,2012-06-10T00:00:00.000Z,64,6,6,1,6,11,11,10,13,0,0,0,0,0,0,1,10520.060212646114,25576.00728440936,133.6875,70530.59375,683.109375,38.984375,20.203125,2.375,131.171875,0.5,1,63,0,60,0.0,0.0,0.0,0.0,0.0,0,2,0,2,31,0,33,63,1,0,0,0,0,0,0,0,0,63,1,63,1,0,0,0,0,1,6,0,15,4,3,0,4,3,10,1,0,7,0,0,0,0,1,1,6,2,0,0,10,19,35,1,17,18,17,9,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,64,0,34,2,27,1,0,0,25,0,0,39,0
162,2012-06-11T00:00:00.000Z,72,2,1,6,12,9,17,10,15,1,0,0,0,0,0,0,9665.81488186987,33737.98371155304,152.98611111111111,64537.72222222222,648.9722222222222,23.22222222222222,23.40277777777778,3.1527777777777777,137.23611111111111,0.2916666666666667,1,71,0,84,0.0,0.0,0.0,0.0,0.0,0,1,0,8,30,0,42,71,1,0,0,0,0,0,0,0,0,72,0,70,0,1,1,0,0,4,3,0,17,4,2,0,4,3,10,0,1,11,0,0,0,0,1,3,5,3,0,1,10,11,51,2,22,17,23,6,1,1,0,0,71,1,0,0,0,0,0,0,0,0,0,0,72,0,50,0,22,0,0,0,39,0,0,32,1
163,2012-06-12T00:00:00.000Z,81,4,2,9,14,14,16,11,11,0,1,0,0,0,0,0,12544.6116073385,26128.875476772086,124.08641975308642,59552.7037037037,597.4074074074074,18.97530864197531,21.62962962962963,1.7160493827160495,121.1358024691358,0.4691358024691358,1,80,0,65,0.0,0.0,0.0,0.0,0.0,0,6,0,6,41,0,40,79,2,0,0,0,0,0,0,0,1,80,0,78,2,0,0,0,1,0,4,0,15,7,6,2,7,6,13,3,1,5,0,0,0,0,2,2,3,5,0,0,9,19,53,7,21,19,23,5,0,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81,0,60,0,20,1,0,0,37,1,0,42,1
164,2012-06-13T00:00:00.000Z,87,6,4,7,8,16,14,21,10,0,0,1,0,0,0,0,11166.108639920183,31984.659414551435,131.86206896551724,61668.83908045977,616.4137931034483,38.333333333333336,22.149425287356323,2.425287356321839,123.0,0.45348837209302323,2,85,1,88,0.0,0.0,0.0,0.0,0.0,0,11,0,5,40,0,47,85,2,0,0,0,0,0,0,2,0,85,0,84,2,0,1,0,0,2,4,0,19,7,8,1,4,2,21,4,2,6,0,0,0,0,1,1,2,3,0,0,10,20,57,8,14,14,27,12,1,11,0,0,87,0,0,0,0,0,0,1,0,0,0,0,86,0,59,6,20,2,0,0,36,0,0,50,1
165,2012-06-14T00:00:00.000Z,80,6,2,6,10,12,22,13,9,0,0,0,1,0,0,0,10038.204367251315,29269.57704407472,136.7,65505.275,624.575,19.875,22.5,2.7,137.4625,0.4125,4,76,1,79,0.0,0.0,0.0,0.0,0.0,0,7,0,6,35,0,45,74,6,0,0,0,0,0,0,0,0,80,0,78,1,0,1,0,0,3,8,0,15,5,6,1,3,9,19,3,1,6,0,0,0,0,0,0,0,1,0,0,10,14,56,10,15,16,26,5,2,6,0,0,79,1,0,0,0,0,0,0,0,0,0,0,80,0,57,5,18,0,0,0,36,0,0,44,0
166,2012-06-15T00:00:00.000Z,94,6,2,11,6,17,22,18,12,0,0,0,0,1,0,0,11213.831694262924,29134.921314460473,136.06382978723406,62033.978494623654,621.6774193548387,26.893617021276597,19.98936170212766,2.8297872340425534,130.23655913978496,0.4731182795698925,1,93,1,84,0.0,0.0,0.0,0.0,0.0,1,6,0,7,55,0,39,85,9,0,0,0,0,0,0,0,0,94,0,94,0,0,0,0,0,4,7,0,20,5,10,2,7,8,13,2,4,3,0,0,0,0,0,4,5,0,0,0,10,25,59,4,31,26,18,8,0,7,0,0,94,0,0,0,0,0,0,1,0,1,0,1,91,0,64,5,24,1,0,0,35,0,0,59,0
167,2012-06-16T00:00:00.000Z,88,13,6,5,14,15,12,14,9,0,0,0,0,0,1,0,12637.772362487844,23227.843231841198,136.6931818181818,66181.84090909091,651.4545454545455,31.454545454545453,20.181818181818183,1.7045454545454546,128.01136363636363,0.36363636363636365,3,85,1,70,0.0,0.0,0.0,0.0,0.0,0,6,0,9,44,0,44,83,5,0,0,0,0,0,0,1,1,85,1,88,0,0,0,0,0,2,14,0,24,2,5,1,2,5,14,1,3,8,0,0,0,0,2,1,4,0,0,0,8,32,48,6,24,27,22,2,1,6,0,0,88,0,0,0,0,0,0,0,0,0,0,0,88,0,53,6,29,0,0,0,36,0,0,51,1
168,2012-06-17T00:00:00.000Z,88,19,9,5,7,11,15,8,13,0,0,0,0,0,0,1,13300.994970557233,22770.129017424813,120.0,68020.72727272728,638.125,20.65909090909091,19.772727272727273,2.7613636363636362,117.9090909090909,0.4090909090909091,7,81,1,77,0.0,0.0,0.0,0.0,0.0,1,3,0,7,44,0,44,83,5,0,0,0,0,0,0,0,0,87,1,86,0,0,2,0,0,3,6,0,24,6,3,1,4,6,12,1,2,8,0,1,0,0,1,1,7,2,0,0,18,25,45,9,18,29,22,5,0,5,0,0,88,0,0,0,0,0,0,0,0,0,0,0,87,1,41,4,42,1,0,0,38,0,0,50,0
169,2012-06-18T00:00:00.000Z,72,3,2,10,6,18,15,11,6,1,0,0,0,0,0,0,11233.682265854435,30082.52934760032,149.68055555555554,68673.65277777778,657.5972222222222,29.01388888888889,22.083333333333332,2.486111111111111,135.48611111111111,0.8333333333333334,2,70,1,57,0.0,0.0,0.0,0.0,0.0,1,6,0,9,34,0,38,65,6,0,0,0,0,0,1,0,1,71,0,68,1,0,3,0,0,4,2,0,14,5,5,0,2,2,13,2,2,10,0,0,1,0,0,2,6,2,0,0,7,20,45,4,16,16,25,3,1,7,0,0,71,1,0,0,0,0,0,0,1,0,0,0,71,0,57,2,12,1,0,0,32,0,0,40,0
170,2012-06-19T00:00:00.000Z,85,2,1,17,13,16,16,12,8,0,1,0,0,0,0,0,12059.506462893336,35627.9078103175,142.50588235294117,67817.97647058824,656.4941176470588,26.094117647058823,22.294117647058822,3.6588235294117646,128.87058823529412,0.5647058823529412,4,81,0,92,0.0,0.0,0.0,0.0,0.0,0,3,0,6,39,0,46,77,8,0,0,0,0,0,0,1,2,82,0,83,1,0,1,0,0,1,8,0,17,4,1,3,2,6,23,2,0,11,0,0,0,0,1,1,4,1,0,0,7,14,64,4,22,21,30,5,0,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,85,0,69,2,14,0,0,0,50,1,0,34,0
171,2012-06-20T00:00:00.000Z,88,8,2,6,17,11,19,16,9,0,0,1,0,0,0,0,12448.325646451542,41380.49293397041,135.0909090909091,64593.943181818184,630.9545454545455,25.310344827586206,22.03448275862069,2.1379310344827585,132.77011494252875,0.45977011494252873,5,83,2,86,0.0,0.0,0.0,0.0,0.0,0,4,0,7,43,0,45,86,2,0,0,0,0,0,0,0,0,87,1,85,1,2,0,0,0,0,4,0,22,6,5,0,6,4,21,0,2,6,0,0,0,0,0,6,3,3,0,0,8,15,65,7,25,20,25,8,0,3,0,0,88,0,0,0,0,1,0,0,1,0,0,0,86,0,66,2,19,1,0,0,36,1,0,51,0
172,2012-06-21T00:00:00.000Z,78,3,2,8,10,9,18,19,9,0,0,0,1,0,0,0,11980.301666743595,26692.677361700436,133.25641025641025,64560.88461538462,636.474358974359,12.311688311688311,21.350649350649352,2.064935064935065,137.73076923076923,0.38461538461538464,3,75,1,72,0.0,0.0,0.0,0.0,0.0,0,9,0,3,41,0,37,70,8,0,0,0,0,0,0,0,0,78,0,75,2,1,0,0,0,1,6,0,20,2,0,1,5,1,17,3,5,8,0,0,0,0,1,3,2,3,0,0,7,15,56,3,16,18,20,10,2,9,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78,0,58,3,17,0,0,0,36,0,0,41,1
173,2012-06-22T00:00:00.000Z,92,8,8,6,11,13,21,15,9,0,0,0,0,1,0,0,12300.65652444147,28045.198543037903,130.83695652173913,60546.40217391304,611.5434782608696,19.782608695652176,21.92391304347826,2.4239130434782608,121.27173913043478,0.5217391304347826,3,89,1,86,0.0,0.0,0.0,0.0,0.0,0,1,0,6,44,0,48,85,7,0,0,0,0,0,0,0,0,92,0,89,2,0,1,0,0,3,6,0,22,1,2,2,4,8,16,0,1,12,0,0,0,0,2,3,5,5,0,0,7,21,64,9,20,20,28,12,2,1,0,0,92,0,0,0,0,0,0,1,0,0,0,0,91,0,63,1,27,1,0,0,39,0,0,53,0
174,2012-06-23T00:00:00.000Z,95,13,5,10,10,12,12,15,18,0,0,0,0,0,1,0,12750.214499841064,25294.53290198547,139.44210526315788,63940.68421052631,636.0315789473684,19.842105263157894,21.978947368421053,1.6631578947368422,140.96842105263158,0.3894736842105263,2,93,0,90,0.0,0.0,0.0,0.0,0.0,0,7,0,6,54,0,41,94,1,0,0,0,0,0,0,1,0,94,0,94,0,0,1,0,0,1,18,0,23,1,10,2,3,1,16,2,4,4,0,0,0,0,1,2,3,4,0,0,12,20,63,7,23,25,23,10,1,6,0,0,95,0,0,0,0,0,0,0,0,0,0,2,92,1,58,1,36,0,0,0,35,1,0,59,0
175,2012-06-24T00:00:00.000Z,90,15,5,7,8,9,18,16,12,0,0,0,0,0,0,1,13549.240578930106,24317.14547893758,130.57777777777778,63785.311111111114,612.5555555555555,29.322222222222223,20.11111111111111,2.3666666666666667,115.66666666666667,0.37777777777777777,0,90,0,61,0.0,0.0,0.0,0.0,0.0,0,5,0,10,47,0,43,90,0,0,0,0,0,0,0,0,1,88,1,89,1,0,0,0,0,0,12,0,30,1,6,0,1,8,9,3,2,7,0,1,0,0,0,1,8,1,0,0,9,32,49,5,18,25,28,8,0,6,0,0,90,0,0,0,0,0,0,0,0,0,0,1,89,0,53,5,32,0,0,0,34,0,0,56,0
176,2012-06-25T00:00:00.000Z,71,4,3,8,10,10,16,7,11,1,0,0,0,0,0,0,10581.216249005105,28947.831947091072,143.35211267605635,72795.35211267606,690.9859154929577,55.098591549295776,22.52112676056338,2.183098591549296,129.05633802816902,0.49295774647887325,1,70,1,62,0.0,0.0,0.0,0.0,0.0,0,8,0,3,36,0,35,71,0,0,0,0,0,0,0,0,0,71,0,70,1,0,0,0,0,2,6,0,21,4,3,0,6,2,11,4,1,6,0,0,0,0,1,0,2,2,0,0,10,15,46,4,17,19,15,9,0,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,70,1,50,2,19,0,0,0,38,0,0,33,0
177,2012-06-26T00:00:00.000Z,89,2,0,14,15,10,18,22,7,0,1,0,0,0,0,0,12888.959403444629,30044.642187509686,139.53932584269663,78367.51685393258,726.1348314606741,48.95505617977528,22.46067415730337,3.9213483146067416,135.1011235955056,0.7415730337078652,3,86,0,97,0.0,0.0,0.0,0.0,0.0,0,11,0,6,40,0,49,88,0,0,0,0,0,0,1,0,2,86,1,87,0,2,0,0,0,0,4,0,16,3,4,2,5,5,21,2,3,8,0,0,0,0,1,3,10,1,0,1,6,16,67,6,22,17,29,5,0,10,0,0,89,0,0,0,0,0,0,0,0,0,0,0,89,0,71,4,14,0,0,0,43,0,0,45,1
178,2012-06-27T00:00:00.000Z,88,4,5,13,14,15,21,13,3,0,0,1,0,0,0,0,11446.207418357772,42611.998666745756,143.26136363636363,66251.55681818182,647.7613636363636,31.613636363636363,23.431818181818183,2.602272727272727,133.875,0.5,4,84,0,84,0.0,0.0,0.0,0.0,0.0,0,4,0,13,37,0,51,88,0,0,0,0,0,0,0,1,2,85,0,86,0,1,1,0,0,2,2,0,26,2,7,1,2,5,19,1,2,13,0,0,0,0,1,3,2,0,0,0,7,21,60,10,17,19,33,5,0,4,0,0,88,0,0,0,0,0,0,0,0,0,0,0,88,0,70,4,11,2,1,0,44,2,0,41,1
179,2012-06-28T00:00:00.000Z,90,2,4,16,13,20,14,13,8,0,0,0,1,0,0,0,10067.830973917253,29213.940130143506,138.51111111111112,76565.44444444444,711.8111111111111,50.977777777777774,22.91111111111111,3.611111111111111,130.5505617977528,0.5617977528089888,4,86,1,74,0.0,0.0,0.0,0.0,0.0,1,5,0,5,41,0,49,89,1,0,0,0,0,0,0,0,0,89,1,85,1,0,2,0,2,4,1,0,24,8,2,1,6,3,17,4,0,5,0,0,0,0,1,4,9,1,0,0,10,26,54,6,27,27,20,3,1,6,0,0,90,0,0,0,0,0,0,0,1,0,0,0,89,0,73,5,11,1,0,0,29,0,0,60,1
180,2012-06-29T00:00:00.000Z,88,5,2,10,8,17,15,13,18,0,0,0,0,1,0,0,12590.543443533934,34302.77328322424,145.64772727272728,76838.23863636363,731.7613636363636,38.54545454545455,25.71590909090909,3.4545454545454546,137.17045454545453,0.5681818181818182,6,82,0,82,0.0,0.0,0.0,0.0,0.0,0,6,0,9,50,0,38,87,0,0,0,0,0,0,1,0,0,88,0,87,0,0,1,0,0,1,4,0,19,2,3,1,11,3,18,1,3,12,0,0,0,0,1,5,2,2,0,0,7,20,61,6,26,15,28,4,3,6,0,0,87,0,0,0,1,0,0,0,0,0,0,0,87,1,60,3,23,1,1,0,39,0,0,49,0
181,2012-06-30T00:00:00.000Z,94,10,0,3,18,26,14,9,13,0,0,0,0,0,1,0,11430.80365577861,27000.121029196507,126.24468085106383,63584.18085106383,629.6382978723404,49.319148936170215,18.893617021276597,1.3829787234042554,116.45744680851064,0.4574468085106383,1,93,1,63,0.0,0.0,0.0,0.0,0.0,1,8,0,6,55,0,39,94,0,0,0,0,0,0,0,0,0,93,1,92,1,0,1,0,0,1,8,0,35,6,3,0,6,7,11,1,3,7,0,0,0,0,1,0,3,2,0,0,7,30,57,7,20,28,21,8,1,9,0,0,94,0,0,0,0,0,0,0,0,0,0,2,91,1,68,2,24,0,0,0,34,1,0,58,1
182,2012-07-01T00:00:00.000Z,84,14,7,3,4,12,12,15,13,0,0,0,0,0,0,1,11828.452678842206,26001.1764933455,140.26190476190476,72571.05952380953,684.6666666666666,27.05952380952381,19.833333333333332,2.892857142857143,133.9047619047619,0.8095238095238095,3,81,0,69,0.0,0.0,0.0,0.0,0.0,0,10,0,5,36,0,48,82,2,0,0,0,0,0,0,0,0,84,0,81,2,0,0,0,1,2,14,0,26,0,5,0,4,5,10,1,4,5,0,0,0,0,2,1,0,5,0,0,9,32,43,4,21,16,19,15,1,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,84,0,47,2,33,2,0,0,28,1,0,54,1
183,2012-07-02T00:00:00.000Z,82,5,3,12,7,16,21,12,5,1,0,0,0,0,0,0,13239.491941649445,24612.445521246445,133.9878048780488,67322.5487804878,643.9268292682926,30.703703703703702,21.71604938271605,2.3703703703703702,126.03703703703704,0.4074074074074074,1,81,0,75,0.0,0.0,0.0,0.0,0.0,0,8,0,6,28,0,54,80,2,0,0,0,0,0,0,1,0,81,0,80,1,0,1,0,0,3,6,0,16,5,5,0,4,3,19,6,0,6,0,0,0,0,2,2,3,2,0,0,7,18,57,8,14,19,27,6,0,8,0,0,82,0,0,0,0,1,0,0,0,0,0,0,81,0,66,1,13,2,0,0,36,1,0,45,0
184,2012-07-03T00:00:00.000Z,80,2,1,12,9,13,13,14,16,0,1,0,0,0,0,0,11915.321905014001,27266.019561106255,127.075,60815.725,588.7125,17.9875,20.9625,2.9625,115.925,0.4125,3,77,0,66,0.0,0.0,0.0,0.0,0.0,0,5,0,9,37,0,43,69,11,0,0,0,0,0,0,0,0,80,0,79,1,0,0,0,0,3,2,0,25,4,8,3,5,5,13,1,1,3,0,0,0,0,0,0,4,3,0,0,16,19,45,6,19,24,17,8,1,5,0,0,79,0,0,1,0,0,1,0,0,0,0,0,79,0,55,2,22,1,0,0,37,1,0,41,1
185,2012-07-04T00:00:00.000Z,72,6,4,4,7,10,9,15,15,0,0,1,0,0,0,0,12130.054766158268,25535.62529792766,148.76388888888889,61241.11111111111,599.4861111111111,26.333333333333332,23.38888888888889,2.486111111111111,141.65277777777777,0.4305555555555556,3,69,0,71,0.0,0.0,0.0,0.0,0.0,0,4,0,8,39,0,33,61,11,0,0,0,0,0,0,0,0,72,0,69,1,2,0,0,0,1,9,0,16,4,3,0,3,6,10,0,4,5,0,0,0,0,1,5,2,3,0,0,12,16,44,1,15,22,22,8,0,4,0,0,72,0,0,0,0,0,0,1,0,1,0,0,70,0,37,4,29,2,0,0,29,0,0,41,2
186,2012-07-05T00:00:00.000Z,78,12,6,6,6,12,16,14,6,0,0,0,1,0,0,0,14040.358162111412,27769.34094010296,121.2051282051282,63845.179487179485,612.1794871794872,20.897435897435898,19.115384615384617,1.8461538461538463,125.35064935064935,0.33766233766233766,1,77,0,68,0.0,0.0,0.0,0.0,0.0,0,8,0,5,38,0,40,67,11,0,0,0,0,0,0,2,0,76,0,74,2,1,1,0,0,2,4,0,17,2,3,0,6,2,19,7,1,6,0,0,0,1,0,1,4,2,0,1,8,21,49,2,19,13,25,11,0,8,0,0,78,0,0,0,0,1,0,0,0,1,0,1,75,0,50,3,24,1,0,0,33,0,0,45,0
187,2012-07-06T00:00:00.000Z,93,8,4,5,17,19,23,11,6,0,0,0,0,1,0,0,11941.464687489826,26759.78594020592,131.06451612903226,66479.09677419355,635.2903225806451,27.13978494623656,21.032258064516128,3.043010752688172,130.5326086956522,0.44565217391304346,3,90,0,78,0.0,0.0,0.0,0.0,0.0,0,8,0,7,37,0,56,89,4,0,0,0,0,0,0,1,1,91,0,93,0,0,0,0,0,3,7,0,21,3,2,3,8,2,19,3,1,8,0,0,0,0,2,5,4,2,0,0,8,21,64,10,26,23,24,2,1,7,0,0,93,0,0,0,0,0,0,0,1,0,0,0,92,0,72,2,18,1,0,0,50,1,0,42,0
188,2012-07-07T00:00:00.000Z,81,11,6,3,8,16,10,9,18,0,0,0,0,0,1,0,13709.94869553388,31398.158162317202,137.1604938271605,59383.96296296296,600.8148148148148,25.97530864197531,19.790123456790123,1.7160493827160495,130.98765432098764,0.3333333333333333,3,78,0,75,0.0,0.0,0.0,0.0,0.0,0,5,0,4,44,0,37,80,1,0,0,0,0,0,0,0,0,80,1,81,0,0,0,0,0,1,8,0,27,2,7,2,5,3,9,0,1,9,0,0,0,0,1,2,2,2,0,0,8,33,40,3,21,22,22,8,1,4,0,0,80,0,0,1,0,0,0,0,1,1,0,1,78,0,42,3,32,3,1,0,28,0,0,53,0
189,2012-07-08T00:00:00.000Z,77,11,4,1,12,14,16,12,7,0,0,0,0,0,0,1,13236.547115018951,27448.75716374782,140.41558441558442,80903.33766233767,763.4155844155844,45.116883116883116,22.103896103896105,2.090909090909091,140.94805194805195,0.42857142857142855,5,72,1,67,0.0,0.0,0.0,0.0,0.0,0,6,0,5,36,0,41,76,1,0,0,0,0,0,0,0,1,76,0,77,0,0,0,0,0,0,10,0,18,5,6,0,4,4,11,2,3,8,0,0,0,0,1,1,3,1,0,0,6,26,45,5,17,19,23,7,0,6,0,0,77,0,0,0,0,0,1,0,0,0,0,0,76,0,52,2,23,0,0,0,36,0,0,41,0
190,2012-07-09T00:00:00.000Z,88,4,3,8,16,14,24,12,7,1,0,0,0,0,0,0,11367.379908092827,36099.12147052634,140.9431818181818,68434.56818181818,687.0113636363636,21.556818181818183,22.863636363636363,3.147727272727273,145.2840909090909,0.4659090909090909,2,86,1,82,0.0,0.0,0.0,0.0,0.0,1,3,0,7,42,0,46,87,0,0,0,0,0,0,1,0,0,87,1,83,1,2,2,0,0,4,2,0,19,10,4,0,7,4,23,1,3,4,0,0,0,0,0,4,2,1,0,0,10,24,54,4,19,26,29,6,0,4,0,0,88,0,0,0,0,0,0,0,0,1,0,0,87,0,69,4,15,0,0,0,40,0,0,48,0
191,2012-07-10T00:00:00.000Z,84,4,3,10,16,13,20,10,8,0,1,0,0,0,0,0,12678.901575140355,34940.09070603548,135.73809523809524,81116.23809523809,747.2380952380952,48.333333333333336,22.80952380952381,2.7976190476190474,136.84337349397592,0.5542168674698795,2,82,1,84,0.0,0.0,0.0,0.0,0.0,1,8,0,5,36,0,48,84,0,0,0,0,0,0,0,0,0,84,0,83,1,0,0,0,0,2,3,0,19,8,4,2,6,4,16,4,4,7,0,0,0,0,0,1,1,3,0,0,5,16,63,7,19,26,21,2,1,8,0,0,84,0,0,0,0,0,0,0,1,0,0,0,82,1,65,2,16,1,0,0,51,1,0,32,0
192,2012-07-11T00:00:00.000Z,75,3,3,8,16,15,11,14,5,0,0,1,0,0,0,0,11852.119934336479,27236.144334522967,127.94666666666667,59493.09333333333,614.1333333333333,24.333333333333332,19.56,2.12,132.97333333333333,0.3466666666666667,3,72,1,78,0.0,0.0,0.0,0.0,0.0,1,3,0,5,31,0,44,75,0,0,0,0,0,0,0,0,0,75,0,74,0,1,0,0,0,3,4,0,13,4,4,2,6,7,23,1,0,2,0,0,0,0,0,2,4,0,0,0,7,17,51,7,21,16,23,4,0,4,0,0,75,0,0,0,0,1,0,0,1,0,0,0,73,0,61,3,11,0,0,0,41,1,0,32,1
193,2012-07-12T00:00:00.000Z,77,7,3,5,10,10,18,14,9,0,0,0,1,0,0,0,12760.597719974847,36822.42464938459,132.55844155844156,62301.103896103894,633.6493506493506,21.675324675324674,22.766233766233768,2.25974025974026,126.35064935064935,0.5194805194805194,4,73,0,72,0.0,0.0,0.0,0.0,0.0,0,4,0,5,37,0,40,39,33,5,0,0,0,0,0,1,2,74,0,72,3,1,1,0,0,2,6,0,15,4,6,1,3,8,16,3,1,2,0,0,0,0,0,1,3,6,0,0,8,17,52,8,19,17,18,10,1,4,0,0,68,9,0,0,0,0,2,0,0,0,0,0,73,2,50,5,22,0,0,0,31,1,0,45,0
194,2012-07-13T00:00:00.000Z,106,10,2,8,16,17,21,13,18,0,0,0,0,1,0,0,10480.735151284043,29031.68503165736,149.77358490566039,64235.32075471698,637.7547169811321,41.89622641509434,22.69811320754717,2.5283018867924527,133.66981132075472,0.5377358490566038,6,100,1,95,0.0,0.0,0.0,0.0,0.0,0,7,0,8,57,0,49,82,20,4,0,0,0,0,0,0,0,106,0,105,1,0,0,0,0,1,6,0,28,5,8,2,5,5,22,1,5,9,0,0,0,0,2,1,4,2,0,0,13,26,67,11,22,28,26,12,0,7,0,0,98,6,0,2,0,0,0,0,0,1,0,1,104,0,68,5,31,2,0,0,48,1,0,56,1
