,collisions,avg_watts_per_collision,avg_lightbulbs_per_collision,low_severity,number_injured,weather_1_A,location_type_N,location_type_R,primary_coll_factor_A,road_surface_A,road_cond_1_H,lighting_A,collisions_shift_1,collisions_shift_2,collisions_shift_3,collisions_shift_4,collisions_shift_5,collisions_shift_6,collisions_shift_7,collisions_shift_8,collisions_shift_9,collisions_shift_10,avg_watts_per_collision_shift_1,avg_watts_per_collision_shift_2,avg_watts_per_collision_shift_3,avg_watts_per_collision_shift_4,avg_watts_per_collision_shift_5,avg_watts_per_collision_shift_6,avg_watts_per_collision_shift_7,avg_watts_per_collision_shift_8,avg_watts_per_collision_shift_9,avg_watts_per_collision_shift_10,avg_lightbulbs_per_collision_shift_1,avg_lightbulbs_per_collision_shift_2,avg_lightbulbs_per_collision_shift_3,avg_lightbulbs_per_collision_shift_4,avg_lightbulbs_per_collision_shift_5,avg_lightbulbs_per_collision_shift_6,avg_lightbulbs_per_collision_shift_7,avg_lightbulbs_per_collision_shift_8,avg_lightbulbs_per_collision_shift_9,avg_lightbulbs_per_collision_shift_10,low_severity_shift_1,low_severity_shift_2,low_severity_shift_3,low_severity_shift_4,low_severity_shift_5,low_severity_shift_6,low_severity_shift_7,low_severity_shift_8,low_severity_shift_9,low_severity_shift_10,number_injured_shift_1,number_injured_shift_2,number_injured_shift_3,number_injured_shift_4,number_injured_shift_5,number_injured_shift_6,number_injured_shift_7,number_injured_shift_8,number_injured_shift_9,number_injured_shift_10,weather_1_A_shift_1,weather_1_A_shift_2,weather_1_A_shift_3,weather_1_A_shift_4,weather_1_A_shift_5,weather_1_A_shift_6,weather_1_A_shift_7,weather_1_A_shift_8,weather_1_A_shift_9,weather_1_A_shift_10,location_type_N_shift_1,location_type_N_shift_2,location_type_N_shift_3,location_type_N_shift_4,location_type_N_shift_5,location_type_N_shift_6,location_type_N_shift_7,location_type_N_shift_8,location_type_N_shift_9,location_type_N_shift_10,location_type_R_shift_1,location_type_R_shift_2,location_type_R_shift_3,location_type_R_shift_4,location_type_R_shift_5,location_type_R_shift_6,location_type_R_shift_7,location_type_R_shift_8,location_type_R_shift_9,location_type_R_shift_10,primary_coll_factor_A_shift_1,primary_coll_factor_A_shift_2,primary_coll_factor_A_shift_3,primary_coll_factor_A_shift_4,primary_coll_factor_A_shift_5,primary_coll_factor_A_shift_6,primary_coll_factor_A_shift_7,primary_coll_factor_A_shift_8,primary_coll_factor_A_shift_9,primary_coll_factor_A_shift_10,road_surface_A_shift_1,road_surface_A_shift_2,road_surface_A_shift_3,road_surface_A_shift_4,road_surface_A_shift_5,road_surface_A_shift_6,road_surface_A_shift_7,road_surface_A_shift_8,road_surface_A_shift_9,road_surface_A_shift_10,road_cond_1_H_shift_1,road_cond_1_H_shift_2,road_cond_1_H_shift_3,road_cond_1_H_shift_4,road_cond_1_H_shift_5,road_cond_1_H_shift_6,road_cond_1_H_shift_7,road_cond_1_H_shift_8,road_cond_1_H_shift_9,road_cond_1_H_shift_10,lighting_A_shift_1,lighting_A_shift_2,lighting_A_shift_3,lighting_A_shift_4,lighting_A_shift_5,lighting_A_shift_6,lighting_A_shift_7,lighting_A_shift_8,lighting_A_shift_9,lighting_A_shift_10,model_key,collisions_ssa,avg_watts_per_collision_ssa,avg_lightbulbs_per_collision_ssa,low_severity_ssa,number_injured_ssa,weather_1_A_ssa,location_type_N_ssa,location_type_R_ssa,primary_coll_factor_A_ssa,road_surface_A_ssa,road_cond_1_H_ssa,lighting_A_ssa
1042,8,48084.0,553.0,8,7,8,8,0,8,8,8,7,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,5.0,13.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,48254.16666666666,43104.66666666666,44312.6,46924.0,43568.15384615384,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,556.5,518.8333333333334,517.5333333333333,594.6,506.3076923076923,11.0,12.0,8.0,17.0,13.0,6.0,5.0,14.0,5.0,11.0,8.0,14.0,7.0,22.0,18.0,7.0,12.0,22.0,3.0,19.0,12.0,10.0,8.0,12.0,10.0,6.0,4.0,15.0,4.0,13.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,9.0,16.0,12.0,6.0,6.0,15.0,5.0,13.0,12.0,13.0,8.0,17.0,12.0,6.0,6.0,15.0,5.0,13.0,11.0,13.0,8.0,15.0,13.0,6.0,6.0,13.0,5.0,13.0,5.0,5.0,4.0,8.0,7.0,3.0,5.0,11.0,2.0,8.0,1,10.364055600395254,45664.24746668855,563.875516113481,9.118996752727226,10.676636549609713,8.587914721959686,9.429136095482528,0.0,9.234530059790027,8.889920502780223,9.1846546996263,6.972021924786028
1043,6,53117.33333333334,620.1666666666666,5,6,6,6,0,6,6,6,4,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,5.0,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,48254.16666666666,43104.66666666666,44312.6,46924.0,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,556.5,518.8333333333334,517.5333333333333,594.6,8.0,11.0,12.0,8.0,17.0,13.0,6.0,5.0,14.0,5.0,7.0,8.0,14.0,7.0,22.0,18.0,7.0,12.0,22.0,3.0,8.0,12.0,10.0,8.0,12.0,10.0,6.0,4.0,15.0,4.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,13.0,9.0,16.0,12.0,6.0,6.0,15.0,5.0,8.0,12.0,13.0,8.0,17.0,12.0,6.0,6.0,15.0,5.0,8.0,11.0,13.0,8.0,15.0,13.0,6.0,6.0,13.0,5.0,7.0,5.0,5.0,4.0,8.0,7.0,3.0,5.0,11.0,2.0,1,9.141320021515389,45533.958211400524,570.3927413971292,9.393230626043898,9.621429740840453,9.022609426887069,9.67496696002002,0.0,9.4690370904813,9.148192424127952,9.419565084035016,6.28729813379807
1044,10,44127.9,546.5,10,8,9,10,0,10,9,9,5,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,48254.16666666666,43104.66666666666,44312.6,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,556.5,518.8333333333334,517.5333333333333,5.0,8.0,11.0,12.0,8.0,17.0,13.0,6.0,5.0,14.0,6.0,7.0,8.0,14.0,7.0,22.0,18.0,7.0,12.0,22.0,6.0,8.0,12.0,10.0,8.0,12.0,10.0,6.0,4.0,15.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,11.0,13.0,9.0,16.0,12.0,6.0,6.0,15.0,6.0,8.0,12.0,13.0,8.0,17.0,12.0,6.0,6.0,15.0,6.0,8.0,11.0,13.0,8.0,15.0,13.0,6.0,6.0,13.0,4.0,7.0,5.0,5.0,4.0,8.0,7.0,3.0,5.0,11.0,1,8.412753046163358,45816.21556719756,565.7382357475743,10.003339079004107,10.551399819355026,9.190868378116082,10.345083875895696,0.0,10.135205024537756,9.866208811639254,10.074091346956491,6.849807162946645
1045,12,49802.41666666666,602.0,12,11,10,12,0,12,10,12,8,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,48254.16666666666,43104.66666666666,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,556.5,518.8333333333334,10.0,5.0,8.0,11.0,12.0,8.0,17.0,13.0,6.0,5.0,8.0,6.0,7.0,8.0,14.0,7.0,22.0,18.0,7.0,12.0,9.0,6.0,8.0,12.0,10.0,8.0,12.0,10.0,6.0,4.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,8.0,11.0,13.0,9.0,16.0,12.0,6.0,6.0,9.0,6.0,8.0,12.0,13.0,8.0,17.0,12.0,6.0,6.0,9.0,6.0,8.0,11.0,13.0,8.0,15.0,13.0,6.0,6.0,5.0,4.0,7.0,5.0,5.0,4.0,8.0,7.0,3.0,5.0,1,8.93084230047435,46481.92965718021,568.608611484647,9.962240851536915,11.37824473057345,8.943495754502223,10.372709205057225,0.0,10.159011834083513,9.842318037682318,10.112209911320875,6.94867176481964
1046,10,43350.8,545.0,10,9,9,10,0,10,10,10,6,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,48254.16666666666,602.0,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,556.5,12.0,10.0,5.0,8.0,11.0,12.0,8.0,17.0,13.0,6.0,11.0,8.0,6.0,7.0,8.0,14.0,7.0,22.0,18.0,7.0,10.0,9.0,6.0,8.0,12.0,10.0,8.0,12.0,10.0,6.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,6.0,8.0,11.0,13.0,9.0,16.0,12.0,6.0,10.0,9.0,6.0,8.0,12.0,13.0,8.0,17.0,12.0,6.0,12.0,9.0,6.0,8.0,11.0,13.0,8.0,15.0,13.0,6.0,8.0,5.0,4.0,7.0,5.0,5.0,4.0,8.0,7.0,3.0,1,9.387553824163565,47246.10374813755,567.354742270756,8.767033439043972,9.723212177046443,8.442143644443187,9.155090559037642,0.0,8.96643761264347,8.494307563577689,8.931551679983333,4.911222549070366
1047,6,42116.5,571.3333333333334,4,8,6,6,0,6,6,6,1,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,44767.38461538462,545.0,602.0,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,569.3846153846154,10.0,12.0,10.0,5.0,8.0,11.0,12.0,8.0,17.0,13.0,9.0,11.0,8.0,6.0,7.0,8.0,14.0,7.0,22.0,18.0,9.0,10.0,9.0,6.0,8.0,12.0,10.0,8.0,12.0,10.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10.0,6.0,8.0,11.0,13.0,9.0,16.0,12.0,10.0,10.0,9.0,6.0,8.0,12.0,13.0,8.0,17.0,12.0,10.0,12.0,9.0,6.0,8.0,11.0,13.0,8.0,15.0,13.0,6.0,8.0,5.0,4.0,7.0,5.0,5.0,4.0,8.0,7.0,1,9.642057264030079,47714.987491852284,567.1276511560599,8.079073757155168,9.002111503803283,8.069410129235727,8.427212823162856,0.0,8.272468487424298,7.754054209939457,8.216468100357641,4.271305153842371
1048,7,40113.57142857143,482.28571428571433,6,11,7,7,0,7,7,7,6,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,48561.52941176471,571.3333333333334,545.0,602.0,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,565.2352941176471,4.0,10.0,12.0,10.0,5.0,8.0,11.0,12.0,8.0,17.0,8.0,9.0,11.0,8.0,6.0,7.0,8.0,14.0,7.0,22.0,6.0,9.0,10.0,9.0,6.0,8.0,12.0,10.0,8.0,12.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,12.0,10.0,6.0,8.0,11.0,13.0,9.0,16.0,6.0,10.0,10.0,9.0,6.0,8.0,12.0,13.0,8.0,17.0,6.0,10.0,12.0,9.0,6.0,8.0,11.0,13.0,8.0,15.0,1.0,6.0,8.0,5.0,4.0,7.0,5.0,5.0,4.0,8.0,1,10.327661907339376,47628.65595738884,568.6163873000916,8.606178143493494,10.546073946532985,8.100040442045403,8.950023214254905,0.0,8.786744293744086,8.356943001063993,8.71950665269279,6.220018633980486
1049,10,49284.0,608.4,8,11,10,10,0,10,10,9,6,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,51160.444444444445,482.28571428571433,571.3333333333334,545.0,602.0,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,596.2222222222222,6.0,4.0,10.0,12.0,10.0,5.0,8.0,11.0,12.0,8.0,11.0,8.0,9.0,11.0,8.0,6.0,7.0,8.0,14.0,7.0,7.0,6.0,9.0,10.0,9.0,6.0,8.0,12.0,10.0,8.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,11.0,13.0,9.0,7.0,6.0,10.0,10.0,9.0,6.0,8.0,12.0,13.0,8.0,7.0,6.0,10.0,12.0,9.0,6.0,8.0,11.0,13.0,8.0,6.0,1.0,6.0,8.0,5.0,4.0,7.0,5.0,5.0,4.0,1,10.354588743703932,47030.08420175836,566.0389084608413,9.10206453743669,10.666087825413422,8.481088171918026,9.413674924438798,0.0,9.218006508585793,8.841780668914428,9.167447324800161,6.976999313369362
1050,12,49265.16666666666,619.75,12,12,11,12,0,11,11,10,6,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,47872.23076923077,608.4,482.28571428571433,571.3333333333334,545.0,602.0,546.5,620.1666666666666,553.0,592.0833333333334,533.6153846153846,8.0,6.0,4.0,10.0,12.0,10.0,5.0,8.0,11.0,12.0,11.0,11.0,8.0,9.0,11.0,8.0,6.0,7.0,8.0,14.0,10.0,7.0,6.0,9.0,10.0,9.0,6.0,8.0,12.0,10.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,11.0,13.0,10.0,7.0,6.0,10.0,10.0,9.0,6.0,8.0,12.0,13.0,9.0,7.0,6.0,10.0,12.0,9.0,6.0,8.0,11.0,13.0,6.0,6.0,1.0,6.0,8.0,5.0,4.0,7.0,5.0,5.0,1,9.12890254373981,46237.67114587523,569.4646089398618,9.379751279221075,9.604990330955212,8.91818730583352,9.662513690645385,0.0,9.455248964116628,9.1067611964943,9.405295815754911,6.2942701820257465
1051,9,49344.33333333334,634.2222222222222,9,6,9,9,0,9,9,9,1,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,48728.83333333334,619.75,608.4,482.28571428571433,571.3333333333334,545.0,602.0,546.5,620.1666666666666,553.0,592.0833333333334,12.0,8.0,6.0,4.0,10.0,12.0,10.0,5.0,8.0,11.0,12.0,11.0,11.0,8.0,9.0,11.0,8.0,6.0,7.0,8.0,11.0,10.0,7.0,6.0,9.0,10.0,9.0,6.0,8.0,12.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,11.0,11.0,10.0,7.0,6.0,10.0,10.0,9.0,6.0,8.0,12.0,10.0,9.0,7.0,6.0,10.0,12.0,9.0,6.0,8.0,11.0,6.0,6.0,6.0,1.0,6.0,8.0,5.0,4.0,7.0,5.0,1,8.400359319988972,45645.324992982074,565.3855633257897,9.993445842157174,10.536922699369638,9.089005793379675,10.336626597730483,0.0,10.125845865911657,9.83369217251451,10.064512511429836,6.856237352274318
1052,7,38170.28571428572,488.8571428571428,7,6,7,7,0,7,7,7,2,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,48084.0,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,545.0,602.0,546.5,620.1666666666666,553.0,9.0,12.0,8.0,6.0,4.0,10.0,12.0,10.0,5.0,8.0,6.0,12.0,11.0,11.0,8.0,9.0,11.0,8.0,6.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,10.0,9.0,6.0,8.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,8.0,9.0,11.0,10.0,7.0,6.0,10.0,10.0,9.0,6.0,8.0,9.0,10.0,9.0,7.0,6.0,10.0,12.0,9.0,6.0,8.0,1.0,6.0,6.0,6.0,1.0,6.0,8.0,5.0,4.0,7.0,1,8.917287518898531,45487.78560145102,569.8626564745579,9.951123143159933,11.36398961647816,8.842295031608856,10.362702770315803,0.0,10.147664703297577,9.808932365910985,10.101515407414322,6.9533288711956
1053,7,56989.285714285725,667.1428571428571,6,14,7,7,0,7,7,7,2,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,53117.33333333334,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,545.0,602.0,546.5,620.1666666666666,7.0,9.0,12.0,8.0,6.0,4.0,10.0,12.0,10.0,5.0,6.0,6.0,12.0,11.0,11.0,8.0,9.0,11.0,8.0,6.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,10.0,9.0,6.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,12.0,10.0,6.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,10.0,9.0,6.0,7.0,9.0,10.0,9.0,7.0,6.0,10.0,12.0,9.0,6.0,2.0,1.0,6.0,6.0,6.0,1.0,6.0,8.0,5.0,4.0,1,9.370257793896739,45728.77229848777,565.1837723316737,8.754101634582495,9.704026465133092,8.339136036938733,9.142545454488426,0.0,8.952031564390383,8.457307130907648,8.91857171514703,4.917214990930846
1054,9,47200.11111111112,552.4444444444445,9,10,0,9,0,9,1,8,4,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,44127.9,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,545.0,602.0,546.5,6.0,7.0,9.0,12.0,8.0,6.0,4.0,10.0,12.0,10.0,14.0,6.0,6.0,12.0,11.0,11.0,8.0,9.0,11.0,8.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,10.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,12.0,10.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,10.0,9.0,7.0,7.0,9.0,10.0,9.0,7.0,6.0,10.0,12.0,9.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,6.0,8.0,5.0,1,9.626505591837866,46125.193385913684,569.806576261393,8.066502133130959,8.986615691630474,7.962985947879532,8.415027614008627,0.0,8.25926684862439,7.716141968036827,8.203901437329026,4.279023292143969
1055,7,49229.714285714275,570.1428571428571,7,6,4,7,0,7,6,6,2,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,47200.11111111112,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,49802.41666666666,552.4444444444445,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,545.0,602.0,9.0,6.0,7.0,9.0,12.0,8.0,6.0,4.0,10.0,12.0,10.0,14.0,6.0,6.0,12.0,11.0,11.0,8.0,9.0,11.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,10.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,12.0,1.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,10.0,8.0,7.0,7.0,9.0,10.0,9.0,7.0,6.0,10.0,12.0,4.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,6.0,8.0,1,10.319114165208848,46424.81069345042,565.4253167972134,8.591601164591683,10.53942112898977,7.99123149437401,8.935892116201748,0.0,8.77238302171319,8.31412997659452,8.704678102387481,6.226237442466578
1056,8,43476.375,522.375,8,6,0,8,0,8,0,8,4,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,49229.714285714275,47200.11111111112,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,43350.8,570.1428571428571,552.4444444444445,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,545.0,7.0,9.0,6.0,7.0,9.0,12.0,8.0,6.0,4.0,10.0,6.0,10.0,14.0,6.0,6.0,12.0,11.0,11.0,8.0,9.0,4.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,6.0,1.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,10.0,6.0,8.0,7.0,7.0,9.0,10.0,9.0,7.0,6.0,10.0,2.0,4.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,6.0,1,10.347150882590308,46540.322421736324,569.3293793641194,9.084679993122133,10.655301465047044,8.372684908827095,9.396041833067896,0.0,9.199830156413157,8.794201279061951,9.148771582489706,6.982222591323324
1057,15,51468.86666666667,601.0,14,15,2,15,0,14,3,15,8,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,43476.375,49229.714285714275,47200.11111111112,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,42116.5,522.375,570.1428571428571,552.4444444444445,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,571.3333333333334,8.0,7.0,9.0,6.0,7.0,9.0,12.0,8.0,6.0,4.0,6.0,6.0,10.0,14.0,6.0,6.0,12.0,11.0,11.0,8.0,0.0,4.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,0.0,6.0,1.0,7.0,7.0,9.0,11.0,10.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,9.0,10.0,9.0,7.0,6.0,4.0,2.0,4.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,1,9.11908010463256,46579.25108798567,566.0568907731479,9.365174733028345,9.58678219926618,8.813946447169515,9.64771288959128,0.0,9.439911466205668,9.067429246822496,9.389579257356688,6.301202469229989
1058,7,60952.714285714275,753.4285714285713,7,4,5,7,0,7,5,7,5,15.0,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,51468.86666666667,43476.375,49229.714285714275,47200.11111111112,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,40113.57142857143,601.0,522.375,570.1428571428571,552.4444444444445,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,482.28571428571433,14.0,8.0,7.0,9.0,6.0,7.0,9.0,12.0,8.0,6.0,15.0,6.0,6.0,10.0,14.0,6.0,6.0,12.0,11.0,11.0,2.0,0.0,4.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,15.0,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,9.0,7.0,7.0,9.0,11.0,10.0,7.0,3.0,0.0,6.0,1.0,7.0,7.0,9.0,11.0,10.0,7.0,15.0,8.0,6.0,8.0,7.0,7.0,9.0,10.0,9.0,7.0,8.0,4.0,2.0,4.0,2.0,2.0,1.0,6.0,6.0,6.0,1,8.390355120823903,46705.20670350759,568.5056021506423,9.983785788812343,10.525163849998753,8.990529375133518,10.327511312298785,0.0,10.116477251110643,9.806731727289325,10.054821796574583,6.863551800949531
1059,13,52386.0,586.8461538461537,13,16,10,13,0,13,13,13,6,7.0,15.0,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,60952.714285714275,51468.86666666667,43476.375,49229.714285714275,47200.11111111112,56989.285714285725,38170.28571428572,49344.33333333334,49265.16666666666,49284.0,753.4285714285713,601.0,522.375,570.1428571428571,552.4444444444445,667.1428571428571,488.8571428571428,634.2222222222222,619.75,608.4,7.0,14.0,8.0,7.0,9.0,6.0,7.0,9.0,12.0,8.0,4.0,15.0,6.0,6.0,10.0,14.0,6.0,6.0,12.0,11.0,5.0,2.0,0.0,4.0,0.0,7.0,7.0,9.0,11.0,10.0,7.0,15.0,8.0,7.0,9.0,7.0,7.0,9.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,8.0,7.0,9.0,7.0,7.0,9.0,11.0,10.0,5.0,3.0,0.0,6.0,1.0,7.0,7.0,9.0,11.0,10.0,7.0,15.0,8.0,6.0,8.0,7.0,7.0,9.0,10.0,9.0,5.0,8.0,4.0,2.0,4.0,2.0,2.0,1.0,6.0,6.0,1,8.904428936090113,46964.09249544193,566.9952398973435,9.941988687841935,11.356181894925166,8.74842746277883,10.354164432363923,0.0,10.138228989542002,9.78469394621245,10.092627247299138,6.959309183632262
